person,gloss,tense,tense_translation,tense_base,preverb,preverb_translation,preverb_base,verb,verb_base,verb_type,verb_translation,object,object_translation,object_base,subject,subject_translation,subject_base,mode,mode_translation,mode_base,conjugation
1,1-fut_int-nitawi-mîciVTI-NI3sg-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1SG,I,niya,ind,Independent,-,niwînitawimîcin
1,1-fut_int-nitawi-atawêVAIT-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawihatawânân
1,1-fut_int-nitawi-atawêVAIT-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawihatawân
1,1-fut_int-nitawi-mêtawêVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawimêtawânân
1,1-fut_int-nitawi-mêtawêVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawimêtawân
1,1-fut_int-nitawi-wâpiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawiwâpinân
1,1-fut_int-nitawi-wâpiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawiwâpin
1,1-fut_int-nitawi-waniskaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawiwaniskanân
1,1-fut_int-nitawi-waniskaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawiwaniskan
1,1-fut_int-nitawi-nipaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawinipanân
1,1-fut_int-nitawi-nipaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawinipan
1,1-fut_int-nitawi-tapasiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawitapasinân
1,1-fut_int-nitawi-tapasiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawitapasin
1,1-fut_int-nitawi-pimipahtaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawipimipahtanân
1,1-fut_int-nitawi-pimipahtaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawipimipahtan
1,1-fut_int-nitawi-nipawiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawinipawinân
1,1-fut_int-nitawi-nipawiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawinipawin
1,1-fut_int-nitawi-nanâskomoVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawinanâskomonân
1,1-fut_int-nitawi-nanâskomoVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawinanâskomon
1,1-fut_int-nitawi-apiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,apiVAI,api,VAI,sit,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawihapinân
1,1-fut_int-nitawi-apiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,apiVAI,api,VAI,sit,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawihapin
1,1-fut_int-nitawi-mîcisoVAI-NONE-1PL-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînitawimîcisonân
1,1-fut_int-nitawi-mîcisoVAI-NONE-1SG-ind-,fut_int,future intentional,wî,nitawi,good at,nitawi,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînitawimîcison
1,1-fut_int-pe-mîciVTI-NI3sg-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1PL,we (and not you),niyanân,ind,Independent,-,niwîpemîcinân
1,1-fut_int-pe-mîciVTI-NI3sg-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1SG,I,niya,ind,Independent,-,niwîpemîcin
1,1-fut_int-pe-atawêVAIT-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpeatawânân
1,1-fut_int-pe-atawêVAIT-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpeatawân
1,1-fut_int-pe-mêtawêVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpemêtawânân
1,1-fut_int-pe-mêtawêVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpemêtawân
1,1-fut_int-pe-wâpiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpewâpinân
1,1-fut_int-pe-wâpiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpewâpin
1,1-fut_int-pe-waniskaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpewaniskanân
1,1-fut_int-pe-waniskaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpewaniskan
1,1-fut_int-pe-nipaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpenipanân
1,1-fut_int-pe-nipaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpenipan
1,1-fut_int-pe-tapasiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpetapasinân
1,1-fut_int-pe-tapasiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpetapasin
1,1-fut_int-pe-pimipahtaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpepimipahtanân
1,1-fut_int-pe-pimipahtaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpepimipahtan
1,1-fut_int-pe-nipawiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpenipawinân
1,1-fut_int-pe-nipawiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpenipawin
1,1-fut_int-pe-nanâskomoVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpenanâskomonân
1,1-fut_int-pe-nanâskomoVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpenanâskomon
1,1-fut_int-pe-apiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,apiVAI,api,VAI,sit,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpeapinân
1,1-fut_int-pe-apiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,apiVAI,api,VAI,sit,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpeapin
1,1-fut_int-pe-mîcisoVAI-NONE-1PL-ind-,fut_int,future intentional,wî,pe,come and,pê,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpemîcisonân
1,1-fut_int-pe-mîcisoVAI-NONE-1SG-ind-,fut_int,future intentional,wî,pe,come and,pê,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpemîcison
1,1-fut_int-NONE-mîciVTI-NI3sg-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1PL,we (and not you),niyanân,ind,Independent,-,niwîmîcinân
1,1-fut_int-NONE-mîciVTI-NI3sg-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1SG,I,niya,ind,Independent,-,niwîmîcin
1,1-fut_int-NONE-atawêVAIT-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîhatawânân
1,1-fut_int-NONE-atawêVAIT-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîhatawân
1,1-fut_int-NONE-mêtawêVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîmêtawânân
1,1-fut_int-NONE-mêtawêVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîmêtawân
1,1-fut_int-NONE-wâpiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîwâpinân
1,1-fut_int-NONE-wâpiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîwâpin
1,1-fut_int-NONE-waniskaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîwaniskanân
1,1-fut_int-NONE-waniskaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîwaniskan
1,1-fut_int-NONE-nipaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînipanân
1,1-fut_int-NONE-nipaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînipan
1,1-fut_int-NONE-tapasiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîtapasinân
1,1-fut_int-NONE-tapasiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîtapasin
1,1-fut_int-NONE-pimipahtaVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîpimipahtanân
1,1-fut_int-NONE-pimipahtaVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîpimipahtan
1,1-fut_int-NONE-nipawiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînipawinân
1,1-fut_int-NONE-nipawiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînipawin
1,1-fut_int-NONE-nanâskomoVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwînanâskomonân
1,1-fut_int-NONE-nanâskomoVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwînanâskomon
1,1-fut_int-NONE-apiVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,apiVAI,api,VAI,sit,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîhapinân
1,1-fut_int-NONE-apiVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,apiVAI,api,VAI,sit,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîhapin
1,1-fut_int-NONE-mîcisoVAI-NONE-1PL-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,niwîmîcisonân
1,1-fut_int-NONE-mîcisoVAI-NONE-1SG-ind-,fut_int,future intentional,wî,NONE,no preverb,mahkikway preverb,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1SG,I,niya,ind,Independent,-,niwîmîcison
1,1-pst-ati-mîciVTI-NI3sg-1PL-ind-,pst,past,kî,ati,begin to,ati,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatimîcinân
1,1-pst-ati-mîciVTI-NI3sg-1SG-ind-,pst,past,kî,ati,begin to,ati,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1SG,I,niya,ind,Independent,-,nikîhatimîcin
1,1-pst-ati-atawêVAIT-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatihatawânân
1,1-pst-ati-atawêVAIT-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatihatawân
1,1-pst-ati-mêtawêVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatimêtawânân
1,1-pst-ati-mêtawêVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatimêtawân
1,1-pst-ati-wâpiVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatiwâpinân
1,1-pst-ati-wâpiVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatiwâpin
1,1-pst-ati-waniskaVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatiwaniskanân
1,1-pst-ati-waniskaVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatiwaniskan
1,1-pst-ati-nipaVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatinipanân
1,1-pst-ati-nipaVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatinipan
1,1-pst-ati-tapasiVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatitapasinân
1,1-pst-ati-tapasiVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatitapasin
1,1-pst-ati-pimipahtaVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatipimipahtanân
1,1-pst-ati-pimipahtaVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatipimipahtan
1,1-pst-ati-nipawiVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatinipawinân
1,1-pst-ati-nipawiVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatinipawin
1,1-pst-ati-nanâskomoVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatinanâskomonân
1,1-pst-ati-nanâskomoVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,nanâskomoVAI,nanâskomo,VAI,be grateful,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatinanâskomon
1,1-pst-ati-apiVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,apiVAI,api,VAI,sit,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatihapinân
1,1-pst-ati-apiVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,apiVAI,api,VAI,sit,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatihapin
1,1-pst-ati-mîcisoVAI-NONE-1PL-ind-,pst,past,kî,ati,begin to,ati,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikîhatimîcisonân
1,1-pst-ati-mîcisoVAI-NONE-1SG-ind-,pst,past,kî,ati,begin to,ati,mîcisoVAI,mîciso,VAI,eat,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikîhatimîcison
1,1-pst-nitawi-mîciVTI-NI3sg-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawimîcinân
1,1-pst-nitawi-mîciVTI-NI3sg-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,mîciVTI,mîci,VTI,eat it,NI3sg,It (inanimate),ôma,1SG,I,niya,ind,Independent,-,nikînitawimîcin
1,1-pst-nitawi-atawêVAIT-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawihatawânân
1,1-pst-nitawi-atawêVAIT-NONE-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,atawêVAIT,atawê,VAIT,buy something,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikînitawihatawân
1,1-pst-nitawi-mêtawêVAI-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawimêtawânân
1,1-pst-nitawi-mêtawêVAI-NONE-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,mêtawêVAI,mêtawê,VAI,play,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikînitawimêtawân
1,1-pst-nitawi-wâpiVAI-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawiwâpinân
1,1-pst-nitawi-wâpiVAI-NONE-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,wâpiVAI,wâpi,VAI,see,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikînitawiwâpin
1,1-pst-nitawi-waniskaVAI-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawiwaniskanân
1,1-pst-nitawi-waniskaVAI-NONE-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,waniskaVAI,waniska,VAI,wake up,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikînitawiwaniskan
1,1-pst-nitawi-nipaVAI-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawinipanân
1,1-pst-nitawi-nipaVAI-NONE-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,nipaVAI,nipa,VAI,sleep,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikînitawinipan
1,1-pst-nitawi-tapasiVAI-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawitapasinân
1,1-pst-nitawi-tapasiVAI-NONE-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,tapasiVAI,tapasi,VAI,run away,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikînitawitapasin
1,1-pst-nitawi-pimipahtaVAI-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawipimipahtanân
1,1-pst-nitawi-pimipahtaVAI-NONE-1SG-ind-,pst,past,kî,nitawi,good at,nitawi,pimipahtaVAI,pimipahta,VAI,run,NONE,No object,-,1SG,I,niya,ind,Independent,-,nikînitawipimipahtan
1,1-pst-nitawi-nipawiVAI-NONE-1PL-ind-,pst,past,kî,nitawi,good at,nitawi,nipawiVAI,nipawi,VAI,stand,NONE,No object,-,1PL,we (and not you),niyanân,ind,Independent,-,nikînitawinipawinân
